MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN OVERFLOW,REPLEN,B13-149-R-3060-2460-96,A8-134-L-1644-2280-0,Emp-10,20180827032244,20180827032844,20180827033144
PUTAWAY,PUTAWAY,A3-184-R-504-2880-48,B21-189-L-4884-2940-84,Emp-9,20180827032411,20180827032511,20180827033211
PUTAWAY,REPLEN,B14-136-R-3288-2304-0,B14-179-L-3288-2820-0,Emp-10,20180827032538,20180827033338,20180827033438
MOVE TO DOOR,REPLEN,B21-254-R-4884-3900-36,DR-D23,Emp-6,20180827032705,20180827033605,20180827033705
RETURNS PUTAWAY,RETURNS PUTAWAY,A4-17-L-732-684-60,A7-51-R-1416-1164-60,Emp-5,20180827032832,20180827032932,20180827033632
MOVE TO DOOR,PUTAWAY,A5-50-R-960-1152-0,DR-D14,Emp-7,20180827032959,20180827033459,20180827033559
PUTAWAY,PUTAWAY,B15-219-L-3516-3444-60,A11-95-R-2328-1764-0,Emp-1,20180827033126,20180827033526,20180827033926
RETURNS PUTAWAY,RETURNS PUTAWAY,A4-100-L-732-1824-60,C22-244-R-5160-3780-120,Emp-4,20180827033253,20180827034153,20180827034153
REPLEN,REPLEN,A6-25-L-1188-828-0,A1Y-L-2220-0-84,Emp-4,20180827033420,20180827034020,20180827034020
REPLEN,SLAMS DUNK,B13-154-R-3060-2520-108,A5-58-L-960-1272-48,Emp-9,20180827033547,20180827034047,20180827034447
MOVE TO DOOR,PUTAWAY,A1-199-L-48-3108-0,DR-D11,Emp-8,20180827033714,20180827034514,20180827034614
MOVE TO DOOR,REPLEN,B13-158-R-3060-2568-108,DR-D16,Emp-7,20180827033841,20180827034741,20180827034741
MOVE TO DOOR,REPLEN,A3-105-L-504-1896-0,DR-D15,Emp-3,20180827034008,20180827034408,20180827034508
MOVE TO DOOR,PUTAWAY,A5-202-L-960-3156-36,DR-D20,Emp-3,20180827034135,20180827034335,20180827034735
REPLEN,SLOT CHANGE,A10-70-R-2100-1416-0,A7-150-L-1416-2472-0,Emp-1,20180827034302,20180827034902,20180827035202
RETURNS PUTAWAY,RETURNS PUTAWAY,B18-160-R-4200-2592-60,A2-74-R-276-1476-60,Emp-8,20180827034429,20180827035229,20180827034929
PUTAWAY,REPLEN,A1Y-L-288-0-0,B15-136-L-3516-2304-84,Emp-9,20180827034556,20180827035256,20180827035056
MOVE TO DOOR,SLAMS DUNK,B13-236-R-3060-3684-96,DR-D7,Emp-5,20180827034723,20180827035023,20180827035423
PUTAWAY,SLAMS DUNK,A11-60-R-2328-1296-48,A1-28-L-48-864-0,Emp-9,20180827034850,20180827035250,20180827035850
REPLEN OVERFLOW,REPLEN,B16-247-L-3744-3816-96,A9-126-L-1872-2184-84,Emp-4,20180827035017,20180827035917,20180827040017
REPLEN,PUTAWAY,A5-130-L-960-2232-0,A3-179-R-504-2820-84,Emp-1,20180827035144,20180827035844,20180827035944
PUTAWAY,PUTAWAY,B13-178-R-3060-2808-72,A2-83-L-276-1596-60,Emp-4,20180827035311,20180827035811,20180827040011
MOVE TO DOOR,SLOT CHANGE,A1-33-R-48-924-60,DR-D22,Emp-2,20180827035438,20180827035838,20180827040138
PUTAWAY,SLOT CHANGE,A4-202-R-732-3156-72,B16-234-L-3744-3660-60,Emp-7,20180827035605,20180827035705,20180827040405
PUTAWAY,PUTAWAY,B18-235-L-4200-3672-60,A1Y-L-624-0-84,Emp-10,20180827035732,20180827040132,20180827040432
REPLEN,REPLEN,A8-199-R-1644-3108-48,B21-136-L-4884-2304-84,Emp-1,20180827035859,20180827040059,20180827040459
MOVE TO DOOR,PUTAWAY,B18-240-R-4200-3732-0,DR-D18,Emp-5,20180827040026,20180827040126,20180827040826
PUTAWAY,REPLEN,B13-198-R-3060-3096-0,A10-14-R-2100-624-84,Emp-8,20180827040153,20180827041153,20180827040853
REPLEN OVERFLOW,PUTAWAY,B2Y-R-3108-1944-60,A10-79-L-2100-1548-84,Emp-4,20180827040320,20180827040820,20180827041020
MOVE TO DOOR,SLAMS DUNK,B2Y-R-5424-1944-60,DR-D6,Emp-4,20180827040447,20180827040747,20180827041447
PUTAWAY,SLAMS DUNK,A7-183-L-1416-2868-0,A1-213-R-48-3336-0,Emp-1,20180827040614,20180827041314,20180827041514
REPLEN OVERFLOW,SLAMS DUNK,B18-199-R-4200-3108-60,A8-7-R-1644-504-0,Emp-4,20180827040741,20180827041141,20180827041441
RETURNS PUTAWAY,RETURNS PUTAWAY,B2Y-R-3384-1944-84,A8-206-L-1644-3216-84,Emp-7,20180827040908,20180827041808,20180827041708
REPLEN OVERFLOW,SLOT CHANGE,B13-170-R-3060-2712-72,A10-122-L-2100-2124-0,Emp-8,20180827041035,20180827041935,20180827041535
REPLEN OVERFLOW,SLAMS DUNK,B13-131-R-3060-2244-0,A5-219-R-960-3444-72,Emp-8,20180827041202,20180827041502,20180827042102
MOVE TO DOOR,REPLEN,A3-21-R-504-756-0,DR-D1,Emp-10,20180827041329,20180827042029,20180827042129
PUTAWAY,SLOT CHANGE,B17-146-R-3972-2424-0,A11-79-L-2328-1548-60,Emp-6,20180827041456,20180827042056,20180827042456
REPLEN OVERFLOW,REPLEN,B15-217-L-3516-3396-84,A11-92-L-2328-1728-60,Emp-4,20180827041623,20180827042023,20180827042123
PUTAWAY,SLAMS DUNK,A8-216-R-1644-3384-48,B21-170-L-4884-2712-0,Emp-3,20180827041750,20180827042250,20180827042450
MOVE TO DOOR,SLAMS DUNK,B17-146-L-3972-2424-84,DR-D16,Emp-2,20180827041917,20180827042217,20180827042817
REPLEN,PUTAWAY,A3-154-L-504-2520-0,A10-122-L-2100-2124-84,Emp-3,20180827042044,20180827042744,20180827043044
MOVE TO DOOR,PUTAWAY,B16-190-L-3744-2952-60,DR-D21,Emp-10,20180827042211,20180827043111,20180827042711
REPLEN OVERFLOW,REPLEN,B13-213-R-3060-3336-0,A4-32-L-732-912-60,Emp-1,20180827042338,20180827043038,20180827042838
MOVE TO DOOR,REPLEN,A9-164-L-1872-2640-84,DR-D21,Emp-4,20180827042505,20180827043305,20180827043505
REPLEN OVERFLOW,REPLEN,A11-99-R-2328-1812-48,B13-151-R-3060-2484-0,Emp-3,20180827042632,20180827043132,20180827043332
MOVE TO DOOR,SLOT CHANGE,B15-195-L-3516-3048-0,DR-D2,Emp-4,20180827042759,20180827043159,20180827043259
REPLEN OVERFLOW,SLAMS DUNK,A2-32-R-276-912-60,B13-146-R-3060-2424-108,Emp-3,20180827042926,20180827043826,20180827043826
MOVE TO DOOR,REPLEN,C22-155-L-5160-2532-120,DR-D21,Emp-4,20180827043053,20180827043253,20180827043953
MOVE TO DOOR,SLOT CHANGE,A9-105-L-1872-1896-84,DR-D13,Emp-9,20180827043220,20180827043620,20180827043920
PUTAWAY,PUTAWAY,B19-184-L-4428-2880-0,A3-219-R-504-3444-0,Emp-2,20180827043347,20180827044047,20180827044247
PUTAWAY,SLOT CHANGE,A10-83-R-2100-1596-0,A10-27-R-2100-852-84,Emp-9,20180827043514,20180827044014,20180827044314
PUTAWAY,SLOT CHANGE,A7-135-L-1416-2292-0,A2-157-R-276-2556-0,Emp-5,20180827043641,20180827043741,20180827044141
RETURNS PUTAWAY,RETURNS PUTAWAY,A11-28-L-2328-864-60,B14-217-L-3288-3396-84,Emp-7,20180827043808,20180827043908,20180827044808
REPLEN,REPLEN,A3-113-L-504-2004-60,B18-179-L-4200-2820-60,Emp-1,20180827043935,20180827044135,20180827044735
PUTAWAY,REPLEN,B14-191-R-3288-2988-0,A11-168-L-2328-2688-60,Emp-9,20180827044102,20180827045102,20180827045102
REPLEN OVERFLOW,SLAMS DUNK,B14-213-R-3288-3336-84,A11-21-L-2328-756-0,Emp-5,20180827044229,20180827044629,20180827045229
REPLEN,SLAMS DUNK,B20-259-R-4656-3960-0,A5-219-R-960-3444-72,Emp-7,20180827044356,20180827044556,20180827044956
PUTAWAY,PUTAWAY,A2-191-L-276-2988-0,B12-213-R-2832-3336-0,Emp-7,20180827044523,20180827044923,20180827045223
REPLEN OVERFLOW,REPLEN,A11-50-L-2328-1152-60,B2Y-R-4944-1944-0,Emp-9,20180827044650,20180827045050,20180827045150
MOVE TO DOOR,PUTAWAY,A5-126-R-960-2184-0,DR-D15,Emp-9,20180827044817,20180827045117,20180827045317
MOVE TO DOOR,PUTAWAY,A4-98-R-732-1800-60,DR-D3,Emp-6,20180827044944,20180827045844,20180827045844
REPLEN OVERFLOW,SLAMS DUNK,A1-88-R-48-1668-0,B21-184-L-4884-2880-0,Emp-1,20180827045111,20180827045511,20180827045811
PUTAWAY,SLOT CHANGE,B19-191-L-4428-2988-0,A3-21-L-504-756-60,Emp-6,20180827045238,20180827045338,20180827045838
REPLEN,REPLEN,A3-15-L-504-636-60,B18-209-L-4200-3276-60,Emp-4,20180827045405,20180827045505,20180827050105
MOVE TO DOOR,PUTAWAY,B19-127-R-4428-2196-0,DR-D4,Emp-2,20180827045532,20180827050432,20180827050432
MOVE TO DOOR,PUTAWAY,A9-56-R-1872-1236-0,DR-D20,Emp-8,20180827045659,20180827050359,20180827050559
MOVE TO DOOR,SLAMS DUNK,B12-260-L-2832-3972-84,DR-D21,Emp-8,20180827045826,20180827050626,20180827050426
REPLEN OVERFLOW,PUTAWAY,B15-150-R-3516-2472-60,A11-4-R-2328-408-0,Emp-8,20180827045953,20180827050353,20180827050953
PUTAWAY,SLAMS DUNK,A11-22-R-2328-780-48,A7-93-R-1416-1740-0,Emp-1,20180827050120,20180827050520,20180827050620
PUTAWAY,SLAMS DUNK,B18-136-R-4200-2304-36,A2-49-L-276-1140-0,Emp-1,20180827050247,20180827050947,20180827051247
MOVE TO DOOR,SLAMS DUNK,A2-112-R-276-1992-60,DR-D6,Emp-8,20180827050414,20180827051214,20180827051314
REPLEN OVERFLOW,PUTAWAY,B12-250-L-2832-3852-0,A5-213-L-960-3336-72,Emp-6,20180827050541,20180827050841,20180827051241
RETURNS PUTAWAY,RETURNS PUTAWAY,B16-229-R-3744-3600-96,A1Y-L-2340-0-60,Emp-10,20180827050708,20180827050808,20180827051608
REPLEN OVERFLOW,SLAMS DUNK,A6-206-R-1188-3216-0,B17-184-L-3972-2880-60,Emp-10,20180827050835,20180827051835,20180827051735
PUTAWAY,SLOT CHANGE,B17-235-L-3972-3672-60,A9-76-R-1872-1512-0,Emp-10,20180827051002,20180827051602,20180827052002
RETURNS PUTAWAY,RETURNS PUTAWAY,B14-174-L-3288-2760-0,A11-154-L-2328-2520-0,Emp-3,20180827051129,20180827051729,20180827052129
REPLEN,SLOT CHANGE,A11-88-L-2328-1668-60,B12-151-R-2832-2484-0,Emp-2,20180827051256,20180827052156,20180827052156
MOVE TO DOOR,SLAMS DUNK,DR-D22,DR-D7,Emp-3,20180827051423,20180827052023,20180827052323
REPLEN OVERFLOW,REPLEN,A10-1-L-2100-300-0,A6-81-L-1188-1572-0,Emp-8,20180827051550,20180827052450,20180827052550
MOVE TO DOOR,SLOT CHANGE,A1Y-L-456-0-84,DR-D16,Emp-10,20180827051717,20180827052317,20180827052417
RETURNS PUTAWAY,RETURNS PUTAWAY,B18-151-L-4200-2484-60,A2-57-R-276-1248-60,Emp-6,20180827051844,20180827051944,20180827052644
PUTAWAY,SLAMS DUNK,A10-122-L-2100-2124-0,B13-163-R-3060-2628-96,Emp-9,20180827052011,20180827053011,20180827052611
REPLEN OVERFLOW,PUTAWAY,A5-79-L-960-1548-48,B16-219-R-3744-3444-12,Emp-10,20180827052138,20180827052838,20180827053138
PUTAWAY,PUTAWAY,A1-188-R-48-2928-72,B15-195-R-3516-3048-60,Emp-10,20180827052305,20180827052705,20180827053305
REPLEN OVERFLOW,PUTAWAY,B20-235-R-4656-3672-0,A6-52-L-1188-1176-60,Emp-3,20180827052432,20180827053432,20180827053132
REPLEN,REPLEN,A11-167-R-2328-2676-0,A7-63-R-1416-1332-0,Emp-4,20180827052559,20180827052759,20180827053559
REPLEN,REPLEN,B14-146-R-3288-2424-84,A2-188-R-276-2928-48,Emp-3,20180827052726,20180827053726,20180827053226
RETURNS PUTAWAY,RETURNS PUTAWAY,A7-97-L-1416-1788-0,B19-191-L-4428-2988-0,Emp-6,20180827052853,20180827053553,20180827053353
MOVE TO DOOR,SLOT CHANGE,B16-190-L-3744-2952-96,DR-D13,Emp-10,20180827053020,20180827053620,20180827053920
REPLEN,SLOT CHANGE,A11-18-L-2328-696-60,B18-174-L-4200-2760-84,Emp-6,20180827053147,20180827054047,20180827054047
REPLEN OVERFLOW,SLOT CHANGE,A6-165-L-1188-2652-60,A1Y-L-1032-0-84,Emp-10,20180827053314,20180827053414,20180827054214
RETURNS PUTAWAY,RETURNS PUTAWAY,A1-24-R-48-816-0,A8-83-L-1644-1596-0,Emp-5,20180827053441,20180827053541,20180827054441
REPLEN OVERFLOW,PUTAWAY,A8-70-L-1644-1416-36,A6-42-L-1188-1056-60,Emp-8,20180827053608,20180827054608,20180827054508
REPLEN,REPLEN,A5-21-R-960-756-60,B16-181-R-3744-2844-12,Emp-4,20180827053735,20180827053935,20180827054435
REPLEN OVERFLOW,PUTAWAY,A1Y-L-972-0-60,B2Y-R-3276-1944-0,Emp-6,20180827053902,20180827054402,20180827054602
REPLEN,REPLEN,A6-219-L-1188-3444-48,A1Y-L-2052-0-84,Emp-1,20180827054029,20180827054229,20180827054829
REPLEN,REPLEN,C24-127-R-5616-2196-0,B12-196-L-2832-3060-84,Emp-7,20180827054156,20180827054656,20180827054756
MOVE TO DOOR,SLOT CHANGE,A4-134-L-732-2280-60,DR-D19,Emp-5,20180827054323,20180827054723,20180827055223
PUTAWAY,PUTAWAY,A8-111-L-1644-1980-36,B19-231-L-4428-3624-0,Emp-5,20180827054450,20180827054950,20180827055350
MOVE TO DOOR,SLOT CHANGE,B21-219-R-4884-3444-36,DR-D10,Emp-3,20180827054617,20180827055417,20180827055217
REPLEN,REPLEN,A5-54-R-960-1212-60,A11-148-R-2328-2448-0,Emp-4,20180827054744,20180827055544,20180827055644
RETURNS PUTAWAY,RETURNS PUTAWAY,A10-157-R-2100-2556-84,B16-256-L-3744-3924-96,Emp-5,20180827054911,20180827055211,20180827055711
MOVE TO DOOR,REPLEN,A1-206-R-48-3216-72,DR-D10,Emp-7,20180827055038,20180827055438,20180827055638
MOVE TO DOOR,PUTAWAY,C24-184-R-5616-2880-0,DR-D9,Emp-8,20180827055205,20180827055905,20180827055805
MOVE TO DOOR,PUTAWAY,A7-199-R-1416-3108-0,DR-D18,Emp-2,20180827055332,20180827055432,20180827055932
REPLEN,REPLEN,A10-209-L-2100-3276-0,A6-86-R-1188-1632-0,Emp-7,20180827055459,20180827060159,20180827060159
PUTAWAY,PUTAWAY,B12-254-L-2832-3900-0,C24-195-R-5616-3048-0,Emp-5,20180827055626,20180827060226,20180827060326
REPLEN,PUTAWAY,A6-216-L-1188-3384-48,DR-D9,Emp-7,20180827055753,20180827060653,20180827060553
REPLEN OVERFLOW,SLOT CHANGE,A9-206-R-1872-3216-0,B21-189-L-4884-2940-84,Emp-6,20180827055920,20180827060120,20180827060520
MOVE TO DOOR,PUTAWAY,B18-209-L-4200-3276-60,DR-D5,Emp-8,20180827060047,20180827060647,20180827060547
PUTAWAY,REPLEN,A5-195-R-960-3048-36,A9-126-L-1872-2184-84,Emp-3,20180827060214,20180827061114,20180827061214
REPLEN,PUTAWAY,A2-95-R-276-1764-0,A3-216-L-504-3384-72,Emp-5,20180827060341,20180827060841,20180827061141
RETURNS PUTAWAY,RETURNS PUTAWAY,B18-136-R-4200-2304-60,A2-49-L-276-1140-60,Emp-2,20180827060508,20180827060808,20180827061108
RETURNS PUTAWAY,RETURNS PUTAWAY,B2Y-R-3048-1944-84,B14-254-R-3288-3900-0,Emp-7,20180827060635,20180827061235,20180827061135
REPLEN,PUTAWAY,A1-209-R-48-3276-0,B13-161-R-3060-2604-60,Emp-8,20180827060802,20180827061302,20180827061502
REPLEN,SLAMS DUNK,C23-155-R-5364-2532-0,A8-202-L-1644-3156-84,Emp-4,20180827060929,20180827061229,20180827061929
REPLEN OVERFLOW,REPLEN,A6-206-R-1188-3216-48,B17-184-L-3972-2880-84,Emp-6,20180827061056,20180827061256,20180827061656
MOVE TO DOOR,PUTAWAY,A3-140-L-504-2352-60,DR-D16,Emp-7,20180827061223,20180827061523,20180827061823
MOVE TO DOOR,SLOT CHANGE,A5-92-L-960-1728-48,DR-D21,Emp-7,20180827061350,20180827062150,20180827061950
MOVE TO DOOR,PUTAWAY,A6-107-R-1188-1920-0,DR-D7,Emp-2,20180827061517,20180827061817,20180827062517
REPLEN OVERFLOW,SLOT CHANGE,A11-57-R-2328-1248-48,A8-162-R-1644-2616-0,Emp-8,20180827061644,20180827062044,20180827062644
REPLEN,REPLEN,A11-108-R-2328-1932-48,A3-159-L-504-2580-60,Emp-3,20180827061811,20180827061911,20180827062611
RETURNS PUTAWAY,RETURNS PUTAWAY,A5-67-L-960-1380-48,B14-254-L-3288-3900-0,Emp-7,20180827061938,20180827062638,20180827062938
MOVE TO DOOR,PUTAWAY,B2Y-R-3048-1944-0,DR-D17,Emp-5,20180827062105,20180827062305,20180827062705
PUTAWAY,REPLEN,A1-67-R-48-1380-60,B13-216-R-3060-3384-0,Emp-6,20180827062232,20180827063232,20180827062732
REPLEN,REPLEN,A3-6-L-504-468-0,A4-206-R-732-3216-36,Emp-6,20180827062359,20180827062559,20180827063259
PUTAWAY,SLAMS DUNK,B17-184-L-3972-2880-0,A6-199-L-1188-3108-60,Emp-5,20180827062526,20180827062826,20180827063426
REPLEN OVERFLOW,SLAMS DUNK,A5-41-L-960-1044-48,B16-196-L-3744-3060-60,Emp-10,20180827062653,20180827063153,20180827063553
PUTAWAY,SLAMS DUNK,B2Y-R-4320-1944-0,A5-126-R-960-2184-0,Emp-4,20180827062820,20180827063620,20180827063720
REPLEN OVERFLOW,SLOT CHANGE,A5-216-L-960-3384-24,A1-191-L-48-2988-48,Emp-8,20180827062947,20180827063647,20180827063547
MOVE TO DOOR,PUTAWAY,C23-259-L-5364-3960-0,DR-D15,Emp-1,20180827063114,20180827063314,20180827064014
REPLEN OVERFLOW,REPLEN,A4-132-R-732-2256-0,B14-219-R-3288-3444-0,Emp-8,20180827063241,20180827064141,20180827064141
MOVE TO DOOR,SLAMS DUNK,A7-34-R-1416-936-60,DR-D18,Emp-7,20180827063408,20180827063808,20180827064408
REPLEN,SLAMS DUNK,A8-83-R-1644-1596-0,B15-195-L-3516-3048-84,Emp-9,20180827063535,20180827063735,20180827064435
REPLEN OVERFLOW,REPLEN,A7-34-R-1416-936-0,B18-231-L-4200-3624-0,Emp-7,20180827063702,20180827064502,20180827064702
PUTAWAY,PUTAWAY,A1-4-L-48-408-60,A9-107-R-1872-1920-48,Emp-3,20180827063829,20180827064729,20180827064829
PUTAWAY,SLOT CHANGE,A7-93-R-1416-1740-60,B2Y-R-4212-1944-0,Emp-1,20180827063956,20180827064356,20180827064556
MOVE TO DOOR,SLAMS DUNK,C22-219-L-5160-3444-0,DR-D8,Emp-5,20180827064123,20180827064223,20180827065023
MOVE TO DOOR,REPLEN,B19-170-L-4428-2712-0,DR-D4,Emp-6,20180827064250,20180827064550,20180827064750
MOVE TO DOOR,SLAMS DUNK,A2-199-L-276-3108-0,DR-D7,Emp-5,20180827064417,20180827065417,20180827065317
MOVE TO DOOR,SLOT CHANGE,C23-155-R-5364-2532-0,DR-D11,Emp-7,20180827064544,20180827065344,20180827065144
PUTAWAY,SLAMS DUNK,B21-231-R-4884-3624-60,B13-146-R-3060-2424-108,Emp-4,20180827064711,20180827065511,20180827065311
REPLEN OVERFLOW,PUTAWAY,A2-1-R-276-300-0,A3-113-R-504-2004-0,Emp-6,20180827064838,20180827065038,20180827065538
MOVE TO DOOR,PUTAWAY,B16-203-L-3744-3168-12,DR-D22,Emp-10,20180827065005,20180827065105,20180827065505
PUTAWAY,PUTAWAY,B15-132-R-3516-2256-0,A4-162-L-732-2616-60,Emp-9,20180827065132,20180827070132,20180827070132
PUTAWAY,REPLEN,A6-216-R-1188-3384-72,B17-195-R-3972-3048-60,Emp-8,20180827065259,20180827065959,20180827065859
REPLEN,SLOT CHANGE,C23-245-R-5364-3792-0,A5-96-R-960-1776-60,Emp-8,20180827065426,20180827065826,20180827070326
PUTAWAY,PUTAWAY,A2-1-L-276-300-0,B12-232-R-2832-3636-84,Emp-4,20180827065553,20180827065853,20180827070153
REPLEN OVERFLOW,PUTAWAY,A10-78-R-2100-1536-84,A7-160-R-1416-2592-0,Emp-7,20180827065720,20180827070320,20180827070620
MOVE TO DOOR,PUTAWAY,A3-154-R-504-2520-60,DR-D14,Emp-9,20180827065847,20180827070347,20180827070847
PUTAWAY,SLAMS DUNK,B15-245-R-3516-3792-84,B12-184-L-2832-2880-0,Emp-4,20180827070014,20180827071014,20180827070514
RETURNS PUTAWAY,RETURNS PUTAWAY,A1-191-L-48-2988-48,A8-23-R-1644-792-0,Emp-3,20180827070141,20180827070541,20180827071141
MOVE TO DOOR,SLOT CHANGE,A1-92-R-48-1728-0,DR-D10,Emp-6,20180827070308,20180827071008,20180827070808
PUTAWAY,REPLEN,A1Y-L-456-0-0,A1Y-L-1536-0-60,Emp-5,20180827070435,20180827071135,20180827071435
PUTAWAY,SLOT CHANGE,B17-206-L-3972-3216-84,B18-184-L-4200-2880-0,Emp-3,20180827070602,20180827070702,20180827071102
MOVE TO DOOR,PUTAWAY,A11-79-L-2328-1548-0,DR-D17,Emp-1,20180827070729,20180827071029,20180827071529
MOVE TO DOOR,REPLEN,A6-202-R-1188-3156-48,DR-D16,Emp-6,20180827070856,20180827071256,20180827071756
RETURNS PUTAWAY,RETURNS PUTAWAY,A1-216-L-48-3384-84,B13-250-R-3060-3852-84,Emp-4,20180827071023,20180827071123,20180827071823
REPLEN,SLOT CHANGE,A8-209-L-1644-3276-48,B21-151-R-4884-2484-60,Emp-10,20180827071150,20180827072050,20180827071850
PUTAWAY,PUTAWAY,B16-203-R-3744-3168-12,A8-61-R-1644-1308-60,Emp-10,20180827071317,20180827072217,20180827072317
REPLEN OVERFLOW,SLOT CHANGE,A5-140-L-960-2352-0,A11-58-L-2328-1272-0,Emp-9,20180827071444,20180827072044,20180827072244
REPLEN,PUTAWAY,A6-93-L-1188-1740-60,B18-127-L-4200-2196-60,Emp-10,20180827071611,20180827072611,20180827072411
MOVE TO DOOR,SLAMS DUNK,C23-223-L-5364-3504-0,DR-D11,Emp-8,20180827071738,20180827072538,20180827072638
PUTAWAY,REPLEN,B17-217-R-3972-3396-0,A9-54-L-1872-1212-84,Emp-10,20180827071905,20180827072605,20180827072405
REPLEN,REPLEN,B13-169-R-3060-2700-60,A5-92-R-960-1728-0,Emp-8,20180827072032,20180827072832,20180827072932
MOVE TO DOOR,REPLEN,A2-53-R-276-1188-0,DR-D12,Emp-5,20180827072159,20180827073159,20180827072659
MOVE TO DOOR,SLAMS DUNK,A9-54-L-1872-1212-0,DR-D20,Emp-9,20180827072326,20180827072726,20180827073226
REPLEN,REPLEN,A3-199-L-504-3108-0,B13-240-R-3060-3732-48,Emp-6,20180827072453,20180827072753,20180827073053
MOVE TO DOOR,PUTAWAY,A10-57-R-2100-1248-0,DR-D12,Emp-9,20180827072620,20180827073020,20180827073620
REPLEN OVERFLOW,REPLEN,A10-15-L-2100-636-0,A9-206-L-1872-3216-0,Emp-7,20180827072747,20180827073747,20180827073447
REPLEN OVERFLOW,SLOT CHANGE,A5-21-L-960-756-48,B13-171-R-3060-2724-108,Emp-10,20180827072914,20180827073114,20180827073714
REPLEN OVERFLOW,PUTAWAY,A7-92-L-1416-1728-0,C24-244-R-5616-3780-84,Emp-2,20180827073041,20180827073241,20180827074041
PUTAWAY,REPLEN,A4-27-L-732-852-60,B15-179-R-3516-2820-60,Emp-10,20180827073208,20180827073708,20180827074208
REPLEN OVERFLOW,REPLEN,A11-135-L-2328-2292-0,A7-22-L-1416-780-60,Emp-9,20180827073335,20180827073635,20180827074335
PUTAWAY,REPLEN,A1Y-L-60-0-84,A9-6-L-1872-468-0,Emp-1,20180827073502,20180827074002,20180827074202
MOVE TO DOOR,SLOT CHANGE,A1-9-L-48-528-60,DR-D7,Emp-8,20180827073629,20180827073929,20180827074329
REPLEN,SLAMS DUNK,A3-199-R-504-3108-84,B13-243-L-3060-3768-60,Emp-5,20180827073756,20180827074256,20180827074456
REPLEN,SLAMS DUNK,A1Y-L-288-0-60,A5-216-L-960-3384-72,Emp-8,20180827073923,20180827074623,20180827074623
PUTAWAY,SLAMS DUNK,A1Y-L-2172-0-60,A9-35-R-1872-948-48,Emp-9,20180827074050,20180827074350,20180827075050
PUTAWAY,SLAMS DUNK,B20-189-R-4656-2940-0,A3-71-R-504-1440-60,Emp-7,20180827074217,20180827074417,20180827075017
MOVE TO DOOR,SLAMS DUNK,B16-136-R-3744-2304-96,DR-D3,Emp-3,20180827074344,20180827074444,20180827075344
REPLEN OVERFLOW,SLOT CHANGE,A11-143-R-2328-2388-48,B14-136-R-3288-2304-0,Emp-8,20180827074511,20180827075011,20180827075311
MOVE TO DOOR,SLOT CHANGE,B21-235-L-4884-3672-84,DR-D7,Emp-9,20180827074638,20180827075438,20180827075638
PUTAWAY,REPLEN,A4-1-L-732-300-0,B16-226-R-3744-3552-96,Emp-4,20180827074805,20180827075305,20180827075805
REPLEN OVERFLOW,REPLEN,A3-37-L-504-984-0,A8-90-L-1644-1692-36,Emp-7,20180827074932,20180827075032,20180827075932
REPLEN,PUTAWAY,B18-217-R-4200-3396-60,A3-159-R-504-2580-60,Emp-8,20180827075059,20180827075359,20180827075659
MOVE TO DOOR,PUTAWAY,A1-199-L-48-3108-84,DR-D5,Emp-3,20180827075226,20180827075926,20180827075826
MOVE TO DOOR,SLAMS DUNK,A5-164-L-960-2640-48,DR-D11,Emp-6,20180827075353,20180827075953,20180827080353
PUTAWAY,SLAMS DUNK,B17-245-L-3972-3792-60,A1-3-R-48-360-0,Emp-9,20180827075520,20180827075620,20180827080020
PUTAWAY,SLOT CHANGE,A8-77-L-1644-1524-36,B21-217-R-4884-3396-0,Emp-6,20180827075647,20180827075947,20180827080547
MOVE TO DOOR,SLAMS DUNK,A10-172-R-2100-2736-0,DR-D8,Emp-3,20180827075814,20180827080714,20180827080814
REPLEN,REPLEN,A6-219-L-1188-3444-0,B14-240-R-3288-3732-84,Emp-10,20180827075941,20180827080141,20180827080841
REPLEN,REPLEN,A6-47-R-1188-1116-60,A10-122-L-2100-2124-84,Emp-2,20180827080108,20180827080808,20180827080708
PUTAWAY,PUTAWAY,B16-261-R-3744-3984-96,A1Y-L-912-0-60,Emp-9,20180827080235,20180827080335,20180827080735
MOVE TO DOOR,REPLEN,B2Y-R-3384-1944-84,DR-D8,Emp-5,20180827080402,20180827080502,20180827081302
PUTAWAY,REPLEN,A2-100-R-276-1824-60,B2Y-R-3384-1944-84,Emp-6,20180827080529,20180827081029,20180827081429
RETURNS PUTAWAY,RETURNS PUTAWAY,B17-174-L-3972-2760-60,A2-148-R-276-2448-60,Emp-2,20180827080656,20180827081256,20180827081156
REPLEN,REPLEN,A5-96-R-960-1776-0,B16-229-L-3744-3600-96,Emp-9,20180827080823,20180827081123,20180827081523
REPLEN OVERFLOW,PUTAWAY,B18-155-L-4200-2532-84,A2-66-R-276-1368-60,Emp-6,20180827080950,20180827081450,20180827081450
REPLEN,PUTAWAY,A5-6-R-960-468-60,B16-213-R-3744-3336-96,Emp-2,20180827081117,20180827081817,20180827081817
PUTAWAY,SLOT CHANGE,A3-179-R-504-2820-0,B13-229-L-3060-3600-84,Emp-10,20180827081244,20180827081744,20180827082044
