MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN OVERFLOW,SLAMS DUNK,A7-46-L-1416-1104-60,A8-219-R-1644-3444-0,Emp-3,20180827032415,20180827032515,20180827032915
MOVE TO DOOR,SLOT CHANGE,A4-213-L-732-3336-72,DR-D04,Emp-1,20180827032542,20180827033542,20180827033342
REPLEN,SLAMS DUNK,C29-159-R-6756-2580-72,A2-216-L-276-3384-72,Emp-3,20180827032709,20180827032909,20180827033509
REPLEN,SLOT CHANGE,A6-90-L-1188-1692-0,B21-165-R-4884-2652-0,Emp-7,20180827032836,20180827033436,20180827033536
MOVE TO DOOR,SLAMS DUNK,B13-248-R-3060-3828-12,DR-D10,Emp-1,20180827033003,20180827033903,20180827033903
PUTAWAY,SLAMS DUNK,C36-206-R-8352-3216-0,A5-149-R-960-2460-60,Emp-1,20180827033130,20180827034130,20180827033830
PUTAWAY,REPLEN,C38-154-R-8808-2520-12,C38-154-R-8808-2520-12,Emp-2,20180827033257,20180827033657,20180827033857
MOVE TO DOOR,SLOT CHANGE,A4-108-L-732-1932-60,DR-D26,Emp-3,20180827033424,20180827034024,20180827034124
REPLEN OVERFLOW,SLAMS DUNK,A10-44-R-2100-1080-84,A8-27-L-1644-852-36,Emp-8,20180827033551,20180827034251,20180827034151
REPLEN OVERFLOW,SLAMS DUNK,A5-75-R-960-1500-0,B18-227-L-4200-3564-0,Emp-5,20180827033718,20180827034218,20180827034718
REPLEN OVERFLOW,PUTAWAY,C29-243-L-6756-3768-72,B13-254-R-3060-3900-0,Emp-3,20180827033845,20180827034245,20180827034345
REPLEN,REPLEN,B17-155-L-3972-2532-84,A7-109-L-1416-1956-60,Emp-6,20180827034012,20180827034812,20180827034912
REPLEN OVERFLOW,REPLEN,B16-127-R-3744-2196-96,A1-84-R-48-1608-60,Emp-2,20180827034139,20180827034639,20180827034839
MOVE TO DOOR,SLAMS DUNK,C27-189-L-6300-2940-60,DR-D33,Emp-3,20180827034306,20180827034606,20180827035306
REPLEN OVERFLOW,SLOT CHANGE,C33-127-L-7668-2196-60,A3-140-L-504-2352-0,Emp-9,20180827034433,20180827035433,20180827035233
MOVE TO DOOR,SLOT CHANGE,B13-262-L-3060-3996-0,DR-D303,Emp-4,20180827034600,20180827035000,20180827035500
REPLEN,SLOT CHANGE,C23-199-L-5364-3108-0,A2-14-L-276-624-0,Emp-3,20180827034727,20180827035727,20180827035427
PUTAWAY,PUTAWAY,A2-219-L-276-3444-0,B2Y-R-3336-1944-0,Emp-5,20180827034854,20180827035154,20180827035854
MOVE TO DOOR,SLOT CHANGE,C27-174-L-6300-2760-60,DR-D306,Emp-8,20180827035021,20180827035521,20180827035621
REPLEN OVERFLOW,REPLEN,C2Y-R-7848-1944-60,A5-213-L-960-3336-72,Emp-4,20180827035148,20180827035548,20180827035848
MOVE TO DOOR,SLOT CHANGE,C32-231-L-7440-3624-0,DR-D306,Emp-9,20180827035315,20180827040115,20180827035815
PUTAWAY,REPLEN,B17-259-L-3972-3960-60,C38-190-L-8808-2952-12,Emp-5,20180827035442,20180827035742,20180827040142
MOVE TO DOOR,PUTAWAY,C31-195-L-7212-3048-0,DR-D09,Emp-4,20180827035609,20180827035909,20180827040109
MOVE TO DOOR,SLOT CHANGE,C41-209-L-9492-3276-60,DR-D07,Emp-6,20180827035736,20180827040536,20180827040236
REPLEN OVERFLOW,SLOT CHANGE,C24-217-R-5616-3396-0,B13-225-L-3060-3540-60,Emp-5,20180827035903,20180827040903,20180827040703
REPLEN,PUTAWAY,B12-217-L-2832-3396-0,C25-227-R-5844-3564-0,Emp-1,20180827040030,20180827040830,20180827040530
REPLEN OVERFLOW,PUTAWAY,A1-140-R-48-2352-60,B14-189-L-3288-2940-84,Emp-9,20180827040157,20180827040857,20180827040957
REPLEN OVERFLOW,REPLEN,C32-179-L-7440-2820-60,A2-57-L-276-1248-0,Emp-5,20180827040324,20180827041224,20180827041124
REPLEN,PUTAWAY,C38-186-R-8808-2904-12,C32-227-L-7440-3564-60,Emp-10,20180827040451,20180827040551,20180827041151
REPLEN OVERFLOW,REPLEN,B12-189-R-2832-2940-0,A9-59-R-1872-1284-0,Emp-10,20180827040618,20180827041118,20180827041518
REPLEN,SLAMS DUNK,B17-195-L-3972-3048-0,A1-159-L-48-2580-0,Emp-5,20180827040745,20180827041245,20180827041445
REPLEN OVERFLOW,PUTAWAY,A1-209-L-48-3276-0,B21-184-R-4884-2880-0,Emp-8,20180827040912,20180827041012,20180827041412
REPLEN OVERFLOW,SLOT CHANGE,B21-155-L-4884-2532-0,A5-126-L-960-2184-48,Emp-9,20180827041039,20180827041639,20180827041539
PUTAWAY,SLOT CHANGE,B12-228-L-2832-3576-84,C30-219-R-6984-3444-60,Emp-10,20180827041206,20180827041406,20180827042006
PUTAWAY,SLOT CHANGE,B14-231-R-3288-3624-0,C30-127-L-6984-2196-60,Emp-7,20180827041333,20180827041933,20180827042133
MOVE TO DOOR,SLAMS DUNK,B12-147-R-2832-2436-84,DR-D304,Emp-2,20180827041500,20180827042100,20180827042300
REPLEN OVERFLOW,SLOT CHANGE,C34-219-L-7896-3444-12,B2Y-R-3384-1944-84,Emp-10,20180827041627,20180827041827,20180827042427
PUTAWAY,SLOT CHANGE,B12-196-L-2832-3060-84,C30-195-R-6984-3048-60,Emp-4,20180827041754,20180827041854,20180827042354
REPLEN OVERFLOW,SLOT CHANGE,A6-73-L-1188-1464-0,C25-174-L-5844-2760-0,Emp-4,20180827041921,20180827042421,20180827042721
REPLEN,SLAMS DUNK,A7-22-L-1416-780-0,C32-235-L-7440-3672-0,Emp-1,20180827042048,20180827042948,20180827042648
REPLEN,PUTAWAY,C34-141-L-7896-2364-12,C29-207-L-6756-3228-12,Emp-7,20180827042215,20180827042415,20180827043115
RETURNS PUTAWAY,RETURNS PUTAWAY,B18-191-R-4200-2988-60,B20-209-R-4656-3276-0,Emp-1,20180827042342,20180827042842,20180827043142
PUTAWAY,SLAMS DUNK,C38-163-L-8808-2628-72,A1Y-L-1140-0-0,Emp-5,20180827042509,20180827042709,20180827043009
REPLEN,SLAMS DUNK,B14-191-R-3288-2988-0,C33-199-L-7668-3108-60,Emp-9,20180827042636,20180827042836,20180827043336
PUTAWAY,PUTAWAY,A7-213-R-1416-3336-0,C2Y-R-8592-1944-60,Emp-9,20180827042803,20180827043803,20180827043603
REPLEN OVERFLOW,SLOT CHANGE,B13-245-R-3060-3792-96,C29-238-L-6756-3708-12,Emp-6,20180827042930,20180827043430,20180827043830
REPLEN,REPLEN,C36-231-L-8352-3624-84,A7-37-L-1416-984-60,Emp-2,20180827043057,20180827043357,20180827043957
REPLEN OVERFLOW,SLAMS DUNK,C31-165-R-7212-2652-60,B18-191-L-4200-2988-84,Emp-1,20180827043224,20180827043724,20180827044224
REPLEN,SLOT CHANGE,A1Y-L-624-0-84,B16-200-L-3744-3120-12,Emp-2,20180827043351,20180827043651,20180827044351
REPLEN,SLAMS DUNK,B20-203-R-4656-3168-0,C42-155-L-9720-2532-0,Emp-8,20180827043518,20180827044318,20180827044218
REPLEN OVERFLOW,SLAMS DUNK,C25-259-R-5844-3960-0,C27-245-L-6300-3792-60,Emp-6,20180827043645,20180827044645,20180827044445
PUTAWAY,SLAMS DUNK,C29-190-L-6756-2952-72,A6-30-L-1188-888-0,Emp-2,20180827043812,20180827044112,20180827044312
MOVE TO DOOR,PUTAWAY,C28-145-L-6528-2412-72,DR-D01,Emp-7,20180827043939,20180827044939,20180827044939
PUTAWAY,REPLEN,A1-199-L-48-3108-0,A2-216-L-276-3384-0,Emp-4,20180827044106,20180827044806,20180827044906
REPLEN OVERFLOW,SLAMS DUNK,B16-159-R-3744-2580-96,C35-245-L-8124-3792-60,Emp-10,20180827044233,20180827044633,20180827044933
PUTAWAY,REPLEN,C29-209-L-6756-3276-12,A2-53-R-276-1188-0,Emp-9,20180827044400,20180827044600,20180827045000
REPLEN OVERFLOW,REPLEN,B16-203-L-3744-3168-96,C36-179-R-8352-2820-60,Emp-2,20180827044527,20180827045327,20180827045227
RETURNS PUTAWAY,RETURNS PUTAWAY,A6-4-L-1188-408-0,C24-254-R-5616-3900-0,Emp-9,20180827044654,20180827045054,20180827045154
PUTAWAY,SLOT CHANGE,C24-231-L-5616-3624-0,B21-231-L-4884-3624-0,Emp-3,20180827044821,20180827045021,20180827045421
PUTAWAY,REPLEN,A2-195-L-276-3048-84,A3-164-R-504-2640-60,Emp-4,20180827044948,20180827045948,20180827045848
RETURNS PUTAWAY,RETURNS PUTAWAY,A2-219-R-276-3444-72,B17-184-L-3972-2880-0,Emp-5,20180827045115,20180827045815,20180827050015
PUTAWAY,PUTAWAY,C35-179-R-8124-2820-60,A4-209-R-732-3276-72,Emp-9,20180827045242,20180827045742,20180827045942
REPLEN OVERFLOW,SLAMS DUNK,B15-259-R-3516-3960-84,C35-191-R-8124-2988-60,Emp-10,20180827045409,20180827050209,20180827045909
PUTAWAY,PUTAWAY,A1-145-L-48-2412-60,C23-240-R-5364-3732-0,Emp-4,20180827045536,20180827050536,20180827050336
RETURNS PUTAWAY,RETURNS PUTAWAY,C33-213-L-7668-3336-60,B17-179-R-3972-2820-0,Emp-2,20180827045703,20180827050703,20180827050503
REPLEN,SLAMS DUNK,C38-181-L-8808-2844-12,A2-188-L-276-2928-0,Emp-10,20180827045830,20180827050430,20180827050330
REPLEN,REPLEN,B12-146-L-2832-2424-0,C30-151-R-6984-2484-60,Emp-1,20180827045957,20180827050257,20180827050857
REPLEN OVERFLOW,PUTAWAY,B18-209-L-4200-3276-60,B17-227-R-3972-3564-0,Emp-6,20180827050124,20180827051124,20180827051124
REPLEN,PUTAWAY,B13-233-R-3060-3648-96,C32-170-L-7440-2712-60,Emp-1,20180827050251,20180827050451,20180827050851
REPLEN OVERFLOW,PUTAWAY,A11-3-L-2328-360-0,B14-179-L-3288-2820-0,Emp-6,20180827050418,20180827050518,20180827051418
PUTAWAY,PUTAWAY,A11-49-R-2328-1140-48,B19-254-R-4428-3900-0,Emp-3,20180827050545,20180827050645,20180827051045
PUTAWAY,PUTAWAY,A9-216-L-1872-3384-0,C34-163-L-7896-2628-72,Emp-6,20180827050712,20180827051512,20180827051612
REPLEN,PUTAWAY,A10-104-R-2100-1872-0,B15-179-L-3516-2820-84,Emp-2,20180827050839,20180827051739,20180827051539
REPLEN OVERFLOW,SLAMS DUNK,A1-6-L-48-468-0,B15-235-L-3516-3672-84,Emp-4,20180827051006,20180827051606,20180827051506
REPLEN OVERFLOW,SLAMS DUNK,C31-165-L-7212-2652-0,A4-165-R-732-2652-60,Emp-8,20180827051133,20180827051233,20180827052033
REPLEN,SLAMS DUNK,A1-164-L-48-2640-0,B14-235-L-3288-3672-84,Emp-9,20180827051300,20180827052100,20180827052200
REPLEN OVERFLOW,REPLEN,A7-169-L-1416-2700-0,C30-174-R-6984-2760-0,Emp-5,20180827051427,20180827051927,20180827052227
MOVE TO DOOR,SLAMS DUNK,A1Y-L-804-0-84,DR-D13,Emp-10,20180827051554,20180827052554,20180827052154
PUTAWAY,SLOT CHANGE,A7-123-R-1416-2136-60,C26-146-R-6072-2424-0,Emp-3,20180827051721,20180827052321,20180827052621
REPLEN OVERFLOW,REPLEN,C24-194-L-5616-3036-84,C37-189-R-8580-2940-0,Emp-9,20180827051848,20180827052348,20180827052848
PUTAWAY,SLAMS DUNK,C40-136-R-9264-2304-72,A9-103-R-1872-1860-0,Emp-8,20180827052015,20180827052215,20180827052515
MOVE TO DOOR,SLOT CHANGE,A9-213-L-1872-3336-0,DR-D21,Emp-9,20180827052142,20180827052542,20180827052842
REPLEN,SLOT CHANGE,B16-238-R-3744-3708-96,C36-235-R-8352-3672-0,Emp-8,20180827052309,20180827053309,20180827053009
PUTAWAY,PUTAWAY,C25-245-R-5844-3792-0,DR-D301,Emp-8,20180827052436,20180827053436,20180827053336
PUTAWAY,REPLEN,A9-156-R-1872-2544-0,C26-136-R-6072-2304-0,Emp-1,20180827052603,20180827053603,20180827053403
PUTAWAY,REPLEN,A1Y-L-576-0-0,B16-193-R-3744-3012-60,Emp-9,20180827052730,20180827053230,20180827053430
REPLEN,SLAMS DUNK,B19-127-L-4428-2196-0,A6-151-L-1188-2484-0,Emp-5,20180827052857,20180827053757,20180827053357
PUTAWAY,SLOT CHANGE,C40-145-R-9264-2412-72,C22-209-R-5160-3276-0,Emp-2,20180827053024,20180827053324,20180827053924
REPLEN,REPLEN,A6-69-L-1188-1404-60,C25-165-R-5844-2652-0,Emp-6,20180827053151,20180827054151,20180827054151
MOVE TO DOOR,REPLEN,A2-134-R-276-2280-0,DR-D305,Emp-1,20180827053318,20180827054318,20180827054318
PUTAWAY,REPLEN,B20-227-R-4656-3564-0,A4-153-L-732-2508-60,Emp-3,20180827053445,20180827054345,20180827054345
MOVE TO DOOR,REPLEN,C35-174-L-8124-2760-0,DR-D14,Emp-10,20180827053612,20180827054612,20180827054212
PUTAWAY,REPLEN,B21-217-R-4884-3396-36,A10-143-R-2100-2388-84,Emp-7,20180827053739,20180827054239,20180827054439
REPLEN OVERFLOW,SLAMS DUNK,A3-21-R-504-756-0,A1-164-L-48-2640-60,Emp-1,20180827053906,20180827054606,20180827054706
REPLEN,SLAMS DUNK,C28-132-L-6528-2256-12,A1Y-L-396-0-84,Emp-6,20180827054033,20180827054133,20180827054833
PUTAWAY,REPLEN,C26-174-R-6072-2760-0,A1-209-L-48-3276-48,Emp-3,20180827054200,20180827054900,20180827055000
REPLEN OVERFLOW,REPLEN,C24-194-L-5616-3036-84,A4-137-R-732-2316-0,Emp-8,20180827054327,20180827054527,20180827055227
MOVE TO DOOR,SLAMS DUNK,B14-235-L-3288-3672-84,DR-D304,Emp-5,20180827054454,20180827055354,20180827055054
MOVE TO DOOR,REPLEN,A6-103-R-1188-1860-0,DR-D304,Emp-8,20180827054621,20180827055421,20180827055221
MOVE TO DOOR,REPLEN,B12-151-R-2832-2484-0,DR-D29,Emp-2,20180827054748,20180827055448,20180827055748
MOVE TO DOOR,PUTAWAY,A7-89-R-1416-1680-0,DR-D304,Emp-6,20180827054915,20180827055315,20180827055515
REPLEN OVERFLOW,SLOT CHANGE,C31-189-R-7212-2940-0,B18-203-R-4200-3168-36,Emp-3,20180827055042,20180827055142,20180827055642
PUTAWAY,REPLEN,C41-203-R-9492-3168-0,B19-217-L-4428-3396-0,Emp-8,20180827055209,20180827055309,20180827055909
PUTAWAY,REPLEN,B17-199-R-3972-3108-60,B12-165-L-2832-2652-0,Emp-10,20180827055336,20180827060336,20180827060236
MOVE TO DOOR,SLAMS DUNK,C38-163-R-8808-2628-72,DR-D33,Emp-10,20180827055503,20180827060003,20180827060103
REPLEN,SLOT CHANGE,C42-160-L-9720-2592-0,A9-79-L-1872-1548-0,Emp-4,20180827055630,20180827060230,20180827060330
MOVE TO DOOR,REPLEN,B12-127-R-2832-2196-108,DR-D301,Emp-1,20180827055757,20180827055857,20180827060557
PUTAWAY,SLOT CHANGE,A4-213-R-732-3336-72,C40-163-L-9264-2628-12,Emp-6,20180827055924,20180827060024,20180827060724
REPLEN,PUTAWAY,B18-240-R-4200-3732-0,B15-132-L-3516-2256-0,Emp-2,20180827060051,20180827060751,20180827061051
REPLEN OVERFLOW,PUTAWAY,B17-217-L-3972-3396-0,A5-213-L-960-3336-36,Emp-5,20180827060218,20180827060718,20180827061218
PUTAWAY,SLOT CHANGE,C41-155-R-9492-2532-60,C23-231-L-5364-3624-0,Emp-3,20180827060345,20180827060445,20180827061145
PUTAWAY,SLAMS DUNK,B13-219-R-3060-3444-0,C35-231-R-8124-3624-60,Emp-2,20180827060512,20180827060912,20180827061412
REPLEN,SLAMS DUNK,A4-30-R-732-888-60,C35-231-R-8124-3624-60,Emp-3,20180827060639,20180827061239,20180827061239
REPLEN,SLAMS DUNK,C34-177-L-7896-2796-12,B12-170-R-2832-2712-0,Emp-4,20180827060806,20180827061806,20180827061606
MOVE TO DOOR,SLOT CHANGE,A6-86-R-1188-1632-60,DR-D302,Emp-1,20180827060933,20180827061133,20180827061633
REPLEN,REPLEN,C39-200-R-9036-3120-72,B13-223-R-3060-3504-12,Emp-3,20180827061100,20180827061400,20180827061600
REPLEN OVERFLOW,REPLEN,B16-196-L-3744-3060-96,C41-165-R-9492-2652-60,Emp-6,20180827061227,20180827061427,20180827061927
RETURNS PUTAWAY,RETURNS PUTAWAY,C29-229-L-6756-3600-72,A1-191-R-48-2988-36,Emp-8,20180827061354,20180827062254,20180827062354
PUTAWAY,PUTAWAY,B2Y-R-3792-1944-84,A7-75-L-1416-1500-0,Emp-10,20180827061521,20180827062321,20180827062221
RETURNS PUTAWAY,RETURNS PUTAWAY,A3-164-R-504-2640-60,C2Y-R-6204-1944-0,Emp-3,20180827061648,20180827062048,20180827062348
REPLEN,PUTAWAY,B21-206-L-4884-3216-84,A2-32-L-276-912-60,Emp-2,20180827061815,20180827062515,20180827062315
REPLEN OVERFLOW,PUTAWAY,A1Y-L-972-0-60,C22-194-R-5160-3036-84,Emp-1,20180827061942,20180827062142,20180827062942
MOVE TO DOOR,PUTAWAY,C30-217-R-6984-3396-60,DR-D17,Emp-6,20180827062109,20180827062309,20180827062609
MOVE TO DOOR,SLOT CHANGE,C34-193-R-7896-3012-72,DR-D21,Emp-3,20180827062236,20180827062636,20180827063136
PUTAWAY,SLOT CHANGE,A5-219-R-960-3444-0,B2Y-R-4764-1944-0,Emp-1,20180827062403,20180827063003,20180827063103
REPLEN,REPLEN,C34-238-L-7896-3708-72,A6-202-R-1188-3156-48,Emp-2,20180827062530,20180827062830,20180827063430
MOVE TO DOOR,SLAMS DUNK,C31-151-R-7212-2484-0,DR-D05,Emp-9,20180827062657,20180827062857,20180827063557
MOVE TO DOOR,SLAMS DUNK,A3-92-L-504-1728-0,DR-D308,Emp-2,20180827062824,20180827063724,20180827063424
REPLEN,REPLEN,C35-155-R-8124-2532-0,C22-136-L-5160-2304-0,Emp-1,20180827062951,20180827063551,20180827063751
PUTAWAY,SLAMS DUNK,A4-219-L-732-3444-72,B21-155-R-4884-2532-36,Emp-5,20180827063118,20180827063318,20180827064018
REPLEN,SLOT CHANGE,C42-191-L-9720-2988-48,B12-141-L-2832-2364-0,Emp-3,20180827063245,20180827063745,20180827064045
PUTAWAY,REPLEN,A3-54-L-504-1212-60,C38-159-L-8808-2580-72,Emp-2,20180827063412,20180827063612,20180827064212
REPLEN,SLOT CHANGE,B16-124-R-3744-2148-60,C35-199-L-8124-3108-0,Emp-8,20180827063539,20180827064039,20180827064539
PUTAWAY,REPLEN,B16-172-L-3744-2736-60,C42-189-R-9720-2940-60,Emp-2,20180827063706,20180827064306,20180827064206
RETURNS PUTAWAY,RETURNS PUTAWAY,A6-25-R-1188-828-60,A7-216-R-1416-3384-72,Emp-5,20180827063833,20180827063933,20180827064333
REPLEN OVERFLOW,SLAMS DUNK,A7-216-R-1416-3384-48,C34-209-R-7896-3276-12,Emp-3,20180827064000,20180827064600,20180827064500
REPLEN,SLAMS DUNK,C31-235-R-7212-3672-60,A4-27-L-732-852-0,Emp-9,20180827064127,20180827064827,20180827065027
REPLEN OVERFLOW,REPLEN,A1-1-R-48-300-0,A4-20-L-732-732-0,Emp-5,20180827064254,20180827064954,20180827064854
MOVE TO DOOR,PUTAWAY,A4-17-L-732-684-0,DR-D06,Emp-1,20180827064421,20180827065021,20180827065221
MOVE TO DOOR,PUTAWAY,B16-216-L-3744-3384-96,DR-D08,Emp-9,20180827064548,20180827064748,20180827065248
REPLEN,SLOT CHANGE,A9-216-R-1872-3384-72,C36-146-R-8352-2424-60,Emp-1,20180827064715,20180827065515,20180827065715
MOVE TO DOOR,SLOT CHANGE,C27-174-R-6300-2760-36,DR-D22,Emp-4,20180827064842,20180827065642,20180827065542
REPLEN OVERFLOW,REPLEN,B2Y-R-3048-1944-0,A3-113-R-504-2004-0,Emp-8,20180827065009,20180827065509,20180827070009
MOVE TO DOOR,REPLEN,B17-259-R-3972-3960-60,DR-D302,Emp-5,20180827065136,20180827065936,20180827070036
REPLEN OVERFLOW,REPLEN,B20-155-L-4656-2532-0,C42-127-R-9720-2196-0,Emp-3,20180827065303,20180827070203,20180827070003
REPLEN,REPLEN,A10-20-R-2100-732-84,B16-193-L-3744-3012-60,Emp-3,20180827065430,20180827065930,20180827070030
REPLEN OVERFLOW,REPLEN,C36-231-L-8352-3624-84,B13-257-R-3060-3936-36,Emp-5,20180827065557,20180827065857,20180827070557
MOVE TO DOOR,SLOT CHANGE,B13-131-R-3060-2244-24,DR-D302,Emp-6,20180827065724,20180827070024,20180827070624
PUTAWAY,SLOT CHANGE,A1Y-L-1080-0-0,B16-124-R-3744-2148-96,Emp-8,20180827065851,20180827070351,20180827070851
REPLEN OVERFLOW,PUTAWAY,A10-58-L-2100-1272-0,C30-146-R-6984-2424-0,Emp-1,20180827070018,20180827070918,20180827070518
MOVE TO DOOR,PUTAWAY,B13-259-R-3060-3960-48,DR-D05,Emp-2,20180827070145,20180827070345,20180827070745
REPLEN OVERFLOW,REPLEN,B14-155-R-3288-2532-84,C33-165-R-7668-2652-0,Emp-7,20180827070312,20180827070812,20180827070912
REPLEN OVERFLOW,SLOT CHANGE,C38-196-L-8808-3060-72,A6-170-R-1188-2712-60,Emp-9,20180827070439,20180827071139,20180827071239
REPLEN OVERFLOW,SLOT CHANGE,A4-199-R-732-3108-72,C24-235-L-5616-3672-0,Emp-3,20180827070606,20180827071206,20180827071106
REPLEN OVERFLOW,SLOT CHANGE,A9-159-L-1872-2580-84,C33-240-L-7668-3732-60,Emp-5,20180827070733,20180827071533,20180827071633
REPLEN OVERFLOW,PUTAWAY,C37-136-R-8580-2304-60,A7-75-L-1416-1500-0,Emp-5,20180827070900,20180827071700,20180827071600
REPLEN OVERFLOW,SLAMS DUNK,A3-206-L-504-3216-48,B18-203-R-4200-3168-0,Emp-4,20180827071027,20180827071227,20180827071527
REPLEN OVERFLOW,SLOT CHANGE,A11-176-R-2328-2784-48,B13-258-R-3060-3948-36,Emp-3,20180827071154,20180827071554,20180827071854
REPLEN OVERFLOW,SLAMS DUNK,B18-203-L-4200-3168-84,C40-124-L-9264-2148-12,Emp-6,20180827071321,20180827071721,20180827072021
RETURNS PUTAWAY,RETURNS PUTAWAY,C38-163-R-8808-2628-72,A8-199-L-1644-3108-48,Emp-3,20180827071448,20180827072048,20180827072248
REPLEN OVERFLOW,SLAMS DUNK,A1Y-L-576-0-0,B16-193-R-3744-3012-60,Emp-10,20180827071615,20180827072015,20180827072515
REPLEN OVERFLOW,PUTAWAY,C35-223-R-8124-3504-60,A7-106-R-1416-1908-60,Emp-5,20180827071742,20180827072242,20180827072242
REPLEN OVERFLOW,PUTAWAY,B13-253-R-3060-3888-12,C37-195-L-8580-3048-48,Emp-9,20180827071909,20180827072309,20180827072809
PUTAWAY,PUTAWAY,A1-6-R-48-468-60,B15-235-R-3516-3672-84,Emp-7,20180827072036,20180827072736,20180827072636
PUTAWAY,SLOT CHANGE,A8-172-L-1644-2736-0,C29-193-L-6756-3012-12,Emp-5,20180827072203,20180827072403,20180827072703
REPLEN,SLOT CHANGE,C41-209-R-9492-3276-60,A9-50-L-1872-1152-84,Emp-7,20180827072330,20180827073030,20180827073130
MOVE TO DOOR,SLAMS DUNK,B21-209-R-4884-3276-36,DR-D60,Emp-7,20180827072457,20180827072757,20180827073057
MOVE TO DOOR,SLAMS DUNK,C33-209-R-7668-3276-0,DR-D29,Emp-7,20180827072624,20180827072924,20180827073424
REPLEN,SLOT CHANGE,DR-D14,B15-151-L-3516-2484-84,Emp-8,20180827072751,20180827073151,20180827073351
PUTAWAY,REPLEN,A1-118-R-48-2064-0,A3-24-L-504-816-60,Emp-9,20180827072918,20180827073518,20180827073618
REPLEN,SLOT CHANGE,B19-151-L-4428-2484-0,C2Y-R-7452-1944-60,Emp-1,20180827073045,20180827073345,20180827073945
MOVE TO DOOR,PUTAWAY,DR-D309,DR-D08,Emp-2,20180827073212,20180827073412,20180827073812
REPLEN,SLAMS DUNK,C36-209-L-8352-3276-60,A9-50-L-1872-1152-0,Emp-10,20180827073339,20180827073939,20180827073939
MOVE TO DOOR,SLAMS DUNK,B15-179-L-3516-2820-84,DR-D22,Emp-9,20180827073506,20180827074206,20180827074406
PUTAWAY,REPLEN,B12-217-R-2832-3396-0,C28-132-L-6528-2256-72,Emp-6,20180827073633,20180827074133,20180827074333
REPLEN,SLOT CHANGE,B17-231-R-3972-3624-0,C38-159-L-8808-2580-12,Emp-8,20180827073800,20180827074200,20180827074400
REPLEN,SLAMS DUNK,C28-200-L-6528-3120-12,C32-179-L-7440-2820-60,Emp-5,20180827073927,20180827074027,20180827074427
MOVE TO DOOR,SLOT CHANGE,B17-203-R-3972-3168-0,DR-D15,Emp-10,20180827074054,20180827074854,20180827074654
REPLEN,REPLEN,A3-195-L-504-3048-0,A6-216-R-1188-3384-72,Emp-9,20180827074221,20180827075221,20180827074921
PUTAWAY,PUTAWAY,B13-254-R-3060-3900-48,A11-145-L-2328-2412-60,Emp-8,20180827074348,20180827075248,20180827075148
MOVE TO DOOR,SLOT CHANGE,B17-191-R-3972-2988-0,DR-D302,Emp-3,20180827074515,20180827075315,20180827075515
REPLEN OVERFLOW,SLAMS DUNK,C34-261-L-7896-3984-12,A11-61-R-2328-1308-48,Emp-5,20180827074642,20180827075342,20180827075442
RETURNS PUTAWAY,RETURNS PUTAWAY,B13-211-R-3060-3312-0,A1Y-L-1884-0-84,Emp-10,20180827074809,20180827075509,20180827075409
REPLEN OVERFLOW,REPLEN,C30-189-R-6984-2940-0,C29-219-R-6756-3444-12,Emp-1,20180827074936,20180827075136,20180827075736
REPLEN OVERFLOW,SLAMS DUNK,A3-33-L-504-924-0,B18-227-L-4200-3564-84,Emp-8,20180827075103,20180827075303,20180827075703
MOVE TO DOOR,SLAMS DUNK,B13-218-L-3060-3432-0,DR-D303,Emp-2,20180827075230,20180827080230,20180827080230
MOVE TO DOOR,SLOT CHANGE,B16-252-L-3744-3876-60,DR-D307,Emp-1,20180827075357,20180827080157,20180827075857
PUTAWAY,PUTAWAY,B15-136-L-3516-2304-0,B16-141-L-3744-2364-60,Emp-8,20180827075524,20180827075824,20180827080124
PUTAWAY,REPLEN,C26-170-L-6072-2712-0,A4-49-L-732-1140-0,Emp-5,20180827075651,20180827080651,20180827080151
REPLEN OVERFLOW,PUTAWAY,C25-219-L-5844-3444-0,C22-195-L-5160-3048-0,Emp-10,20180827075818,20180827080718,20180827080818
PUTAWAY,SLOT CHANGE,A3-3-R-504-360-0,C2Y-R-9984-1944-0,Emp-9,20180827075945,20180827080145,20180827080645
REPLEN,SLOT CHANGE,C34-229-L-7896-3600-12,B15-184-L-3516-2880-84,Emp-3,20180827080112,20180827080312,20180827081012
REPLEN OVERFLOW,SLOT CHANGE,A1-4-R-48-408-60,B15-219-R-3516-3444-84,Emp-9,20180827080239,20180827080639,20180827080739
REPLEN OVERFLOW,SLAMS DUNK,A4-69-R-732-1404-60,B21-199-L-4884-3108-0,Emp-7,20180827080406,20180827080906,20180827081206
REPLEN OVERFLOW,PUTAWAY,C37-213-R-8580-3336-60,B13-215-R-3060-3372-0,Emp-2,20180827080533,20180827081533,20180827081433
PUTAWAY,REPLEN,C24-206-R-5616-3216-0,B13-222-R-3060-3492-0,Emp-5,20180827080700,20180827081500,20180827081600
PUTAWAY,SLAMS DUNK,C38-181-L-8808-2844-12,A8-202-R-1644-3156-48,Emp-9,20180827080827,20180827081027,20180827081627
REPLEN,REPLEN,A6-180-R-1188-2832-0,C34-196-L-7896-3060-12,Emp-9,20180827080954,20180827081554,20180827081454
